"","exp","block","plot","SR","SpComp","year","sum_alive","n_initial","proportion_alive"
"1163","IDENT.cloquet","D","C5",1,"PIST",2,5,5,1
"1164","IDENT.cloquet","D","C5",1,"PIST",3,5,5,1
"1165","IDENT.cloquet","D","C5",1,"PIST",4,5,5,1
"1166","IDENT.cloquet","D","C5",1,"PIST",5,49,49,1
"1167","IDENT.cloquet","D","C6",2,"PIAB-PISY",0,49,49,1
"1168","IDENT.cloquet","D","C6",2,"PIAB-PISY",1,15,15,1
"1169","IDENT.cloquet","D","C6",2,"PIAB-PISY",2,15,15,1
"1170","IDENT.cloquet","D","C6",2,"PIAB-PISY",3,15,15,1
"1171","IDENT.cloquet","D","C6",2,"PIAB-PISY",4,15,15,1
"1172","IDENT.cloquet","D","C6",2,"PIAB-PISY",5,47,49,0.959183673469388
"1173","IDENT.cloquet","D","C7",2,"PIAB-PIST",0,49,49,1
"1174","IDENT.cloquet","D","C7",2,"PIAB-PIST",1,15,15,1
"1175","IDENT.cloquet","D","C7",2,"PIAB-PIST",2,15,15,1
"1176","IDENT.cloquet","D","C7",2,"PIAB-PIST",3,15,15,1
"1177","IDENT.cloquet","D","C7",2,"PIAB-PIST",4,14,15,0.933333333333333
"1178","IDENT.cloquet","D","C7",2,"PIAB-PIST",5,47,49,0.959183673469388
"1179","IDENT.cloquet","D","C8",2,"LALA_PIST",0,49,49,1
"1180","IDENT.cloquet","D","C8",2,"LALA_PIST",1,15,15,1
"1181","IDENT.cloquet","D","C8",2,"LALA_PIST",2,15,15,1
"1182","IDENT.cloquet","D","C8",2,"LALA_PIST",3,15,15,1
"1183","IDENT.cloquet","D","C8",2,"LALA_PIST",4,14,15,0.933333333333333
"1184","IDENT.cloquet","D","C8",2,"LALA_PIST",5,47,49,0.959183673469388
"1185","IDENT.cloquet","D","D1",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",0,49,49,1
"1186","IDENT.cloquet","D","D1",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",1,25,25,1
"1187","IDENT.cloquet","D","D1",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",2,25,25,1
"1188","IDENT.cloquet","D","D1",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",3,25,25,1
"1189","IDENT.cloquet","D","D1",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",4,25,25,1
"1190","IDENT.cloquet","D","D1",6,"LADE_LALA_PIAB_PIGL_PIST_PISY",5,48,49,0.979591836734694
"1191","IDENT.cloquet","D","D2",2,"ACPL-BEPA",0,49,49,1
"1192","IDENT.cloquet","D","D2",2,"ACPL-BEPA",1,15,15,1
"1193","IDENT.cloquet","D","D2",2,"ACPL-BEPA",2,15,15,1
"1194","IDENT.cloquet","D","D2",2,"ACPL-BEPA",3,15,15,1
"1195","IDENT.cloquet","D","D2",2,"ACPL-BEPA",4,15,15,1
"1196","IDENT.cloquet","D","D2",2,"ACPL-BEPA",5,48,48,1
"1197","IDENT.cloquet","D","D3",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",0,49,49,1
"1198","IDENT.cloquet","D","D3",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",1,25,25,1
"1199","IDENT.cloquet","D","D3",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",2,25,25,1
"1200","IDENT.cloquet","D","D3",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",3,25,25,1
"1201","IDENT.cloquet","D","D3",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",4,24,25,0.96
"1202","IDENT.cloquet","D","D3",6,"ACSA_BEPA_QURU_LALA_PIGL_PIST",5,44,48,0.916666666666667
"1203","IDENT.cloquet","D","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",0,49,49,1
"1204","IDENT.cloquet","D","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",1,25,25,1
"1205","IDENT.cloquet","D","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",2,25,25,1
"1206","IDENT.cloquet","D","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",3,25,25,1
"1207","IDENT.cloquet","D","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",4,25,25,1
"1208","IDENT.cloquet","D","D4",6,"ACPL_ACSA_BEPA_BEPE_QURO_QURU",5,49,49,1
"1209","IDENT.cloquet","D","D5",2,"LALA-QURU",0,49,49,1
"1210","IDENT.cloquet","D","D5",2,"LALA-QURU",1,15,15,1
"1211","IDENT.cloquet","D","D5",2,"LALA-QURU",2,15,15,1
"1212","IDENT.cloquet","D","D5",2,"LALA-QURU",3,15,15,1
"1213","IDENT.cloquet","D","D5",2,"LALA-QURU",4,15,15,1
"1214","IDENT.cloquet","D","D5",2,"LALA-QURU",5,48,49,0.979591836734694
"1215","IDENT.cloquet","D","D6",2,"LADE-QURU",0,49,49,1
"1216","IDENT.cloquet","D","D6",2,"LADE-QURU",1,15,15,1
"1217","IDENT.cloquet","D","D6",2,"LADE-QURU",2,15,15,1
"1218","IDENT.cloquet","D","D6",2,"LADE-QURU",3,15,15,1
"1219","IDENT.cloquet","D","D6",2,"LADE-QURU",4,15,15,1
"1220","IDENT.cloquet","D","D6",2,"LADE-QURU",5,41,49,0.836734693877551
"1221","IDENT.cloquet","D","D7",2,"ACPL_QURU",0,49,49,1
"1222","IDENT.cloquet","D","D7",2,"ACPL_QURU",1,15,15,1
"1223","IDENT.cloquet","D","D7",2,"ACPL_QURU",2,15,15,1
"1224","IDENT.cloquet","D","D7",2,"ACPL_QURU",3,15,15,1
"1225","IDENT.cloquet","D","D7",2,"ACPL_QURU",4,15,15,1
"1226","IDENT.cloquet","D","D7",2,"ACPL_QURU",5,48,49,0.979591836734694
"1227","IDENT.cloquet","D","D8",1,"ACPL",0,49,49,1
"1228","IDENT.cloquet","D","D8",1,"ACPL",1,5,5,1
"1229","IDENT.cloquet","D","D8",1,"ACPL",2,5,5,1
"1230","IDENT.cloquet","D","D8",1,"ACPL",3,5,5,1
"1231","IDENT.cloquet","D","D8",1,"ACPL",4,5,5,1
"1232","IDENT.cloquet","D","D8",1,"ACPL",5,48,48,1
"1233","IDENT.cloquet","D","E1",1,"PIGL",0,49,49,1
"1234","IDENT.cloquet","D","E1",1,"PIGL",1,5,5,1
"1235","IDENT.cloquet","D","E1",1,"PIGL",2,5,5,1
"1236","IDENT.cloquet","D","E1",1,"PIGL",3,5,5,1
"1237","IDENT.cloquet","D","E1",1,"PIGL",4,5,5,1
"1238","IDENT.cloquet","D","E1",1,"PIGL",5,49,49,1
"1239","IDENT.cloquet","D","E2",2,"LADE_LALA",0,49,49,1
"1240","IDENT.cloquet","D","E2",2,"LADE_LALA",1,15,15,1
"1241","IDENT.cloquet","D","E2",2,"LADE_LALA",2,15,15,1
"1242","IDENT.cloquet","D","E2",2,"LADE_LALA",3,15,15,1
"1243","IDENT.cloquet","D","E2",2,"LADE_LALA",4,15,15,1
"1244","IDENT.cloquet","D","E2",2,"LADE_LALA",5,44,49,0.897959183673469
"1245","IDENT.cloquet","D","E3",2,"PIGL-QURO",0,49,49,1
"1246","IDENT.cloquet","D","E3",2,"PIGL-QURO",1,15,15,1
"1247","IDENT.cloquet","D","E3",2,"PIGL-QURO",2,15,15,1
"1248","IDENT.cloquet","D","E3",2,"PIGL-QURO",3,15,15,1
"1249","IDENT.cloquet","D","E3",2,"PIGL-QURO",4,15,15,1
"1250","IDENT.cloquet","D","E3",2,"PIGL-QURO",5,32,49,0.653061224489796
"1251","IDENT.cloquet","D","E4",2,"PIAB_PIGL",0,49,49,1
"1252","IDENT.cloquet","D","E4",2,"PIAB_PIGL",1,15,15,1
"1253","IDENT.cloquet","D","E4",2,"PIAB_PIGL",2,15,15,1
"1254","IDENT.cloquet","D","E4",2,"PIAB_PIGL",3,15,15,1
"1255","IDENT.cloquet","D","E4",2,"PIAB_PIGL",4,15,15,1
"1256","IDENT.cloquet","D","E4",2,"PIAB_PIGL",5,49,49,1
"1257","IDENT.cloquet","D","E5",6,"ACSA_BEPA_QURU_LADE_PIAB_PISY",0,49,49,1
"1258","IDENT.cloquet","D","E5",6,"ACSA_BEPA_QURU_LADE_PIAB_PISY",1,25,25,1
"1259","IDENT.cloquet","D","E5",6,"ACSA_BEPA_QURU_LADE_PIAB_PISY",2,25,25,1
"1260","IDENT.cloquet","D","E5",6,"ACSA_BEPA_QURU_LADE_PIAB_PISY",3,25,25,1
"1261","IDENT.cloquet","D","E5",6,"ACSA_BEPA_QURU_LADE_PIAB_PISY",4,25,25,1
"1262","IDENT.cloquet","D","E5",6,"ACSA_BEPA_QURU_LADE_PIAB_PISY",5,47,49,0.959183673469388
"1263","IDENT.cloquet","D","E6",2,"ACSA_QURO",0,49,49,1
"1264","IDENT.cloquet","D","E6",2,"ACSA_QURO",1,15,15,1
"1265","IDENT.cloquet","D","E6",2,"ACSA_QURO",2,15,15,1
"1266","IDENT.cloquet","D","E6",2,"ACSA_QURO",3,15,15,1
"1267","IDENT.cloquet","D","E6",2,"ACSA_QURO",4,15,15,1
"1268","IDENT.cloquet","D","E6",2,"ACSA_QURO",5,46,47,0.978723404255319
"1269","IDENT.cloquet","D","E7",1,"PISY",0,49,49,1
"1270","IDENT.cloquet","D","E7",1,"PISY",1,5,5,1
"1271","IDENT.cloquet","D","E7",1,"PISY",2,5,5,1
"1272","IDENT.cloquet","D","E7",1,"PISY",3,5,5,1
"1273","IDENT.cloquet","D","E7",1,"PISY",4,5,5,1
"1274","IDENT.cloquet","D","E7",1,"PISY",5,46,49,0.938775510204082
"1275","IDENT.cloquet","D","E8",6,"ACPL_BEPE_QURO_LALA_PIGL_PIST",0,49,49,1
"1276","IDENT.cloquet","D","E8",6,"ACPL_BEPE_QURO_LALA_PIGL_PIST",1,25,25,1
"1277","IDENT.cloquet","D","E8",6,"ACPL_BEPE_QURO_LALA_PIGL_PIST",2,25,25,1
"1278","IDENT.cloquet","D","E8",6,"ACPL_BEPE_QURO_LALA_PIGL_PIST",3,25,25,1
"1279","IDENT.cloquet","D","E8",6,"ACPL_BEPE_QURO_LALA_PIGL_PIST",4,25,25,1
"1280","IDENT.cloquet","D","E8",6,"ACPL_BEPE_QURO_LALA_PIGL_PIST",5,43,49,0.877551020408163
"1281","IDENT.cloquet","D","F1",2,"PIST-PISY",0,49,49,1
"1282","IDENT.cloquet","D","F1",2,"PIST-PISY",1,15,15,1
"1283","IDENT.cloquet","D","F1",2,"PIST-PISY",2,15,15,1
"1284","IDENT.cloquet","D","F1",2,"PIST-PISY",3,15,15,1
"1285","IDENT.cloquet","D","F1",2,"PIST-PISY",4,15,15,1
"1286","IDENT.cloquet","D","F1",2,"PIST-PISY",5,48,49,0.979591836734694
"1287","IDENT.cloquet","D","F2",2,"BEPE_PISY",0,49,49,1
"1288","IDENT.cloquet","D","F2",2,"BEPE_PISY",1,15,15,1
"1289","IDENT.cloquet","D","F2",2,"BEPE_PISY",2,15,15,1
"1290","IDENT.cloquet","D","F2",2,"BEPE_PISY",3,15,15,1
"1291","IDENT.cloquet","D","F2",2,"BEPE_PISY",4,15,15,1
"1292","IDENT.cloquet","D","F2",2,"BEPE_PISY",5,49,49,1
"1293","IDENT.cloquet","D","F3",1,"ACSA",0,49,49,1
"1294","IDENT.cloquet","D","F3",1,"ACSA",1,5,5,1
"1295","IDENT.cloquet","D","F3",1,"ACSA",2,5,5,1
"1296","IDENT.cloquet","D","F3",1,"ACSA",3,5,5,1
"1297","IDENT.cloquet","D","F3",1,"ACSA",4,5,5,1
"1298","IDENT.cloquet","D","F3",1,"ACSA",5,48,48,1
"1299","IDENT.cloquet","D","F4",2,"LADE_PIGL",0,49,49,1
"1300","IDENT.cloquet","D","F4",2,"LADE_PIGL",1,15,15,1
"1301","IDENT.cloquet","D","F4",2,"LADE_PIGL",2,15,15,1
"1302","IDENT.cloquet","D","F4",2,"LADE_PIGL",3,15,15,1
"1303","IDENT.cloquet","D","F4",2,"LADE_PIGL",4,15,15,1
"1304","IDENT.cloquet","D","F4",2,"LADE_PIGL",5,47,49,0.959183673469388
"1305","IDENT.cloquet","D","F5",1,"QURO",0,49,49,1
"1306","IDENT.cloquet","D","F5",1,"QURO",1,5,5,1
"1307","IDENT.cloquet","D","F5",1,"QURO",2,5,5,1
"1308","IDENT.cloquet","D","F5",1,"QURO",3,5,5,1
"1309","IDENT.cloquet","D","F5",1,"QURO",4,5,5,1
"1310","IDENT.cloquet","D","F5",1,"QURO",5,49,49,1
"1311","IDENT.cloquet","D","F6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",0,49,49,1
"1312","IDENT.cloquet","D","F6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",1,25,25,1
"1313","IDENT.cloquet","D","F6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",2,25,25,1
"1314","IDENT.cloquet","D","F6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",3,25,25,1
"1315","IDENT.cloquet","D","F6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",4,25,25,1
"1316","IDENT.cloquet","D","F6",6,"ACPL_BEPE_QURO_LADE_PIAB_PISY",5,46,49,0.938775510204082
"1317","IDENT.cloquet","D","F7",2,"ACPL_PIAB",0,49,49,1
"1318","IDENT.cloquet","D","F7",2,"ACPL_PIAB",1,15,15,1
"1319","IDENT.cloquet","D","F7",2,"ACPL_PIAB",2,15,15,1
"1320","IDENT.cloquet","D","F7",2,"ACPL_PIAB",3,15,15,1
"1321","IDENT.cloquet","D","F7",2,"ACPL_PIAB",4,13,15,0.866666666666667
"1322","IDENT.cloquet","D","F7",2,"ACPL_PIAB",5,43,48,0.895833333333333
"1323","IDENT.cloquet","D","F8",2,"LALA_PISY",0,49,49,1
"1324","IDENT.cloquet","D","F8",2,"LALA_PISY",1,15,15,1
"1325","IDENT.cloquet","D","F8",2,"LALA_PISY",2,15,15,1
"1326","IDENT.cloquet","D","F8",2,"LALA_PISY",3,15,15,1
"1327","IDENT.cloquet","D","F8",2,"LALA_PISY",4,14,15,0.933333333333333
"1328","IDENT.cloquet","D","F8",2,"LALA_PISY",5,42,49,0.857142857142857
"1329","Satakunta","1","1",2,"LASI_PISY",0,169,169,1
"1330","Satakunta","1","1",2,"LASI_PISY",1,157,169,0.928994082840237
"1331","Satakunta","1","1",2,"LASI_PISY",2,147,169,0.869822485207101
"1332","Satakunta","1","1",2,"LASI_PISY",3,141,169,0.834319526627219
"1333","Satakunta","1","10",2,"LASI_PIAB",0,169,169,1
"1334","Satakunta","1","10",2,"LASI_PIAB",1,150,169,0.887573964497041
"1335","Satakunta","1","10",2,"LASI_PIAB",2,145,169,0.857988165680473
"1336","Satakunta","1","10",2,"LASI_PIAB",3,133,169,0.78698224852071
"1337","Satakunta","1","11",1,"BEPE",0,169,169,1
"1338","Satakunta","1","11",1,"BEPE",1,157,169,0.928994082840237
"1339","Satakunta","1","11",1,"BEPE",2,163,169,0.964497041420118
"1340","Satakunta","1","11",1,"BEPE",3,162,169,0.958579881656805
"1341","Satakunta","1","12",2,"BEPE_PIAB",0,169,169,1
"1342","Satakunta","1","12",2,"BEPE_PIAB",1,160,169,0.946745562130177
"1343","Satakunta","1","12",2,"BEPE_PIAB",2,168,169,0.994082840236686
"1344","Satakunta","1","12",2,"BEPE_PIAB",3,160,169,0.946745562130177
"1345","Satakunta","1","13",3,"LASI_PIAB_PISY",0,169,169,1
"1346","Satakunta","1","13",3,"LASI_PIAB_PISY",1,149,169,0.881656804733728
"1347","Satakunta","1","13",3,"LASI_PIAB_PISY",2,133,169,0.78698224852071
"1348","Satakunta","1","13",3,"LASI_PIAB_PISY",3,112,169,0.662721893491124
"1349","Satakunta","1","14",2,"ALGL_BEPE",0,169,169,1
"1350","Satakunta","1","14",2,"ALGL_BEPE",1,119,169,0.70414201183432
"1351","Satakunta","1","14",2,"ALGL_BEPE",2,158,169,0.93491124260355
"1352","Satakunta","1","14",2,"ALGL_BEPE",3,139,169,0.822485207100592
"1353","Satakunta","1","15",3,"ALGL_BEPE_PISY",0,169,169,1
"1354","Satakunta","1","15",3,"ALGL_BEPE_PISY",1,139,169,0.822485207100592
"1355","Satakunta","1","15",3,"ALGL_BEPE_PISY",2,156,169,0.923076923076923
"1356","Satakunta","1","15",3,"ALGL_BEPE_PISY",3,137,169,0.810650887573965
"1357","Satakunta","1","16",1,"PIAB",0,169,169,1
"1358","Satakunta","1","16",1,"PIAB",1,162,169,0.958579881656805
"1359","Satakunta","1","16",1,"PIAB",2,156,169,0.923076923076923
"1360","Satakunta","1","16",1,"PIAB",3,133,169,0.78698224852071
"1361","Satakunta","1","17",1,"PISY",0,169,169,1
"1362","Satakunta","1","17",1,"PISY",1,167,169,0.988165680473373
"1363","Satakunta","1","17",1,"PISY",2,164,169,0.970414201183432
"1364","Satakunta","1","17",1,"PISY",3,150,169,0.887573964497041
"1365","Satakunta","1","18",5,"ALGL_BEPE_LASI_PIAB_PISY",0,169,169,1
"1366","Satakunta","1","18",5,"ALGL_BEPE_LASI_PIAB_PISY",1,147,169,0.869822485207101
"1367","Satakunta","1","18",5,"ALGL_BEPE_LASI_PIAB_PISY",2,154,169,0.911242603550296
"1368","Satakunta","1","18",5,"ALGL_BEPE_LASI_PIAB_PISY",3,143,169,0.846153846153846
"1369","Satakunta","1","19",1,"ALGL",0,169,169,1
"1370","Satakunta","1","19",1,"ALGL",1,127,169,0.751479289940828
"1371","Satakunta","1","19",1,"ALGL",2,150,169,0.887573964497041
"1372","Satakunta","1","19",1,"ALGL",3,123,169,0.727810650887574
"1373","Satakunta","1","2",3,"BEPE_LASI_PISY",0,169,169,1
"1374","Satakunta","1","2",3,"BEPE_LASI_PISY",1,151,169,0.893491124260355
"1375","Satakunta","1","2",3,"BEPE_LASI_PISY",2,160,169,0.946745562130177
"1376","Satakunta","1","2",3,"BEPE_LASI_PISY",3,143,169,0.846153846153846
"1377","Satakunta","1","20",1,"PISY",0,169,169,1
"1378","Satakunta","1","20",1,"PISY",1,164,169,0.970414201183432
"1379","Satakunta","1","20",1,"PISY",2,152,169,0.899408284023669
"1380","Satakunta","1","20",1,"PISY",3,119,169,0.70414201183432
"1381","Satakunta","1","21",3,"BEPE_LASI_PISY",0,169,169,1
"1382","Satakunta","1","21",3,"BEPE_LASI_PISY",1,159,169,0.940828402366864
"1383","Satakunta","1","21",3,"BEPE_LASI_PISY",2,154,169,0.911242603550296
"1384","Satakunta","1","21",3,"BEPE_LASI_PISY",3,148,169,0.875739644970414
"1385","Satakunta","1","22",5,"ALGL_BEPE_LASI_PIAB_PISY",0,169,169,1
"1386","Satakunta","1","22",5,"ALGL_BEPE_LASI_PIAB_PISY",1,158,169,0.93491124260355
"1387","Satakunta","1","22",5,"ALGL_BEPE_LASI_PIAB_PISY",2,150,169,0.887573964497041
"1388","Satakunta","1","22",5,"ALGL_BEPE_LASI_PIAB_PISY",3,134,169,0.792899408284024
"1389","Satakunta","1","23",2,"ALGL_PIAB",0,169,169,1
"1390","Satakunta","1","23",2,"ALGL_PIAB",1,154,169,0.911242603550296
"1391","Satakunta","1","23",2,"ALGL_PIAB",2,153,169,0.905325443786982
"1392","Satakunta","1","23",2,"ALGL_PIAB",3,131,169,0.775147928994083
"1393","Satakunta","1","24",3,"ALGL_LASI_PIAB",0,169,169,1
"1394","Satakunta","1","24",3,"ALGL_LASI_PIAB",1,149,169,0.881656804733728
"1395","Satakunta","1","24",3,"ALGL_LASI_PIAB",2,155,169,0.917159763313609
"1396","Satakunta","1","24",3,"ALGL_LASI_PIAB",3,128,169,0.757396449704142
"1397","Satakunta","1","25",1,"BEPE",0,169,169,1
"1398","Satakunta","1","25",1,"BEPE",1,159,169,0.940828402366864
"1399","Satakunta","1","25",1,"BEPE",2,156,169,0.923076923076923
"1400","Satakunta","1","25",1,"BEPE",3,155,169,0.917159763313609
"1401","Satakunta","1","26",2,"ALGL_PIAB",0,169,169,1
"1402","Satakunta","1","26",2,"ALGL_PIAB",1,148,169,0.875739644970414
"1403","Satakunta","1","26",2,"ALGL_PIAB",2,157,169,0.928994082840237
"1404","Satakunta","1","26",2,"ALGL_PIAB",3,146,169,0.863905325443787
"1405","Satakunta","1","27",3,"BEPE_PIAB_PISY",0,169,169,1
"1406","Satakunta","1","27",3,"BEPE_PIAB_PISY",1,164,169,0.970414201183432
"1407","Satakunta","1","27",3,"BEPE_PIAB_PISY",2,158,169,0.93491124260355
"1408","Satakunta","1","27",3,"BEPE_PIAB_PISY",3,148,169,0.875739644970414
"1409","Satakunta","1","28",3,"BEPE_PIAB_PISY",0,169,169,1
"1410","Satakunta","1","28",3,"BEPE_PIAB_PISY",1,162,169,0.958579881656805
"1411","Satakunta","1","28",3,"BEPE_PIAB_PISY",2,165,169,0.976331360946746
"1412","Satakunta","1","28",3,"BEPE_PIAB_PISY",3,146,169,0.863905325443787
"1413","Satakunta","1","29",2,"LASI_PIAB",0,169,169,1
"1414","Satakunta","1","29",2,"LASI_PIAB",1,159,169,0.940828402366864
"1415","Satakunta","1","29",2,"LASI_PIAB",2,161,169,0.952662721893491
"1416","Satakunta","1","29",2,"LASI_PIAB",3,134,169,0.792899408284024
"1417","Satakunta","1","3",1,"LASI",0,169,169,1
"1418","Satakunta","1","3",1,"LASI",1,137,169,0.810650887573965
"1419","Satakunta","1","3",1,"LASI",2,142,169,0.840236686390533
"1420","Satakunta","1","3",1,"LASI",3,139,169,0.822485207100592
"1421","Satakunta","1","30",1,"LASI",0,169,169,1
"1422","Satakunta","1","30",1,"LASI",1,161,169,0.952662721893491
"1423","Satakunta","1","30",1,"LASI",2,152,169,0.899408284023669
"1424","Satakunta","1","30",1,"LASI",3,139,169,0.822485207100592
"1425","Satakunta","1","31",2,"PIAB_PISY",0,169,169,1
"1426","Satakunta","1","31",2,"PIAB_PISY",1,164,169,0.970414201183432
"1427","Satakunta","1","31",2,"PIAB_PISY",2,163,169,0.964497041420118
"1428","Satakunta","1","31",2,"PIAB_PISY",3,148,169,0.875739644970414
"1429","Satakunta","1","32",2,"BEPE_PIAB",0,169,169,1
"1430","Satakunta","1","32",2,"BEPE_PIAB",1,162,169,0.958579881656805
"1431","Satakunta","1","32",2,"BEPE_PIAB",2,164,169,0.970414201183432
"1432","Satakunta","1","32",2,"BEPE_PIAB",3,160,169,0.946745562130177
"1433","Satakunta","1","33",3,"ALGL_BEPE_LASI",0,169,169,1
"1434","Satakunta","1","33",3,"ALGL_BEPE_LASI",1,148,169,0.875739644970414
"1435","Satakunta","1","33",3,"ALGL_BEPE_LASI",2,152,169,0.899408284023669
"1436","Satakunta","1","33",3,"ALGL_BEPE_LASI",3,145,169,0.857988165680473
"1437","Satakunta","1","34",1,"PIAB",0,169,169,1
"1438","Satakunta","1","34",1,"PIAB",1,162,169,0.958579881656805
"1439","Satakunta","1","34",1,"PIAB",2,163,169,0.964497041420118
"1440","Satakunta","1","34",1,"PIAB",3,160,169,0.946745562130177
"1441","Satakunta","1","35",3,"ALGL_LASI_PIAB",0,169,169,1
"1442","Satakunta","1","35",3,"ALGL_LASI_PIAB",1,141,169,0.834319526627219
"1443","Satakunta","1","35",3,"ALGL_LASI_PIAB",2,148,169,0.875739644970414
"1444","Satakunta","1","35",3,"ALGL_LASI_PIAB",3,135,169,0.798816568047337
"1445","Satakunta","1","36",2,"ALGL_BEPE",0,169,169,1
"1446","Satakunta","1","36",2,"ALGL_BEPE",1,147,169,0.869822485207101
"1447","Satakunta","1","36",2,"ALGL_BEPE",2,155,169,0.917159763313609
"1448","Satakunta","1","36",2,"ALGL_BEPE",3,151,169,0.893491124260355
"1449","Satakunta","1","37",2,"BEPE_PISY",0,169,169,1
"1450","Satakunta","1","37",2,"BEPE_PISY",1,160,169,0.946745562130177
"1451","Satakunta","1","37",2,"BEPE_PISY",2,157,169,0.928994082840237
"1452","Satakunta","1","37",2,"BEPE_PISY",3,151,169,0.893491124260355
"1453","Satakunta","1","38",2,"LASI_PISY",0,169,169,1
"1454","Satakunta","1","38",2,"LASI_PISY",1,146,169,0.863905325443787
"1455","Satakunta","1","38",2,"LASI_PISY",2,149,169,0.881656804733728
"1456","Satakunta","1","38",2,"LASI_PISY",3,137,169,0.810650887573965
"1457","Satakunta","1","4",1,"ALGL",0,169,169,1
"1458","Satakunta","1","4",1,"ALGL",1,114,169,0.674556213017751
"1459","Satakunta","1","4",1,"ALGL",2,146,169,0.863905325443787
"1460","Satakunta","1","4",1,"ALGL",3,131,169,0.775147928994083
"1461","Satakunta","1","5",3,"ALGL_BEPE_PISY",0,169,169,1
"1462","Satakunta","1","5",3,"ALGL_BEPE_PISY",1,158,169,0.93491124260355
"1463","Satakunta","1","5",3,"ALGL_BEPE_PISY",2,156,169,0.923076923076923
"1464","Satakunta","1","5",3,"ALGL_BEPE_PISY",3,144,169,0.85207100591716
"1465","Satakunta","1","6",3,"LASI_PIAB_PISY",0,169,169,1
"1466","Satakunta","1","6",3,"LASI_PIAB_PISY",1,163,169,0.964497041420118
"1467","Satakunta","1","6",3,"LASI_PIAB_PISY",2,162,169,0.958579881656805
"1468","Satakunta","1","6",3,"LASI_PIAB_PISY",3,152,169,0.899408284023669
"1469","Satakunta","1","7",3,"ALGL_BEPE_LASI",0,169,169,1
"1470","Satakunta","1","7",3,"ALGL_BEPE_LASI",1,152,169,0.899408284023669
"1471","Satakunta","1","7",3,"ALGL_BEPE_LASI",2,153,169,0.905325443786982
"1472","Satakunta","1","7",3,"ALGL_BEPE_LASI",3,144,169,0.85207100591716
"1473","Satakunta","1","8",2,"BEPE_PISY",0,169,169,1
"1474","Satakunta","1","8",2,"BEPE_PISY",1,163,169,0.964497041420118
"1475","Satakunta","1","8",2,"BEPE_PISY",2,160,169,0.946745562130177
"1476","Satakunta","1","8",2,"BEPE_PISY",3,146,169,0.863905325443787
"1477","Satakunta","1","9",2,"PIAB_PISY",0,169,169,1
"1478","Satakunta","1","9",2,"PIAB_PISY",1,162,169,0.958579881656805
"1479","Satakunta","1","9",2,"PIAB_PISY",2,154,169,0.911242603550296
"1480","Satakunta","1","9",2,"PIAB_PISY",3,126,169,0.745562130177515
"1481","Satakunta","2","39",3,"BEPE_PIAB_PISY",0,169,169,1
"1482","Satakunta","2","39",3,"BEPE_PIAB_PISY",1,129,169,0.763313609467456
"1483","Satakunta","2","39",3,"BEPE_PIAB_PISY",2,143,169,0.846153846153846
"1484","Satakunta","2","39",3,"BEPE_PIAB_PISY",3,129,169,0.763313609467456
"1485","Satakunta","2","40",2,"PIAB_PISY",0,169,169,1
"1486","Satakunta","2","40",2,"PIAB_PISY",1,122,169,0.72189349112426
"1487","Satakunta","2","40",2,"PIAB_PISY",2,147,169,0.869822485207101
"1488","Satakunta","2","40",2,"PIAB_PISY",3,114,169,0.674556213017751
"1489","Satakunta","2","41",2,"BEPE_PIAB",0,169,169,1
"1490","Satakunta","2","41",2,"BEPE_PIAB",1,147,169,0.869822485207101
"1491","Satakunta","2","41",2,"BEPE_PIAB",2,149,169,0.881656804733728
"1492","Satakunta","2","41",2,"BEPE_PIAB",3,124,169,0.733727810650888
"1493","Satakunta","2","42",5,"ALGL_BEPE_LASI_PIAB_PISY",0,169,169,1
"1494","Satakunta","2","42",5,"ALGL_BEPE_LASI_PIAB_PISY",1,135,169,0.798816568047337
"1495","Satakunta","2","42",5,"ALGL_BEPE_LASI_PIAB_PISY",2,149,169,0.881656804733728
"1496","Satakunta","2","42",5,"ALGL_BEPE_LASI_PIAB_PISY",3,131,169,0.775147928994083
"1497","Satakunta","2","43",1,"PIAB",0,169,169,1
"1498","Satakunta","2","43",1,"PIAB",1,160,169,0.946745562130177
"1499","Satakunta","2","43",1,"PIAB",2,157,169,0.928994082840237
"1500","Satakunta","2","43",1,"PIAB",3,131,169,0.775147928994083
