"","Site","Actual_evaporation","Soil_moisture_root","Timestamp","Year","Month","Day","Date","Time"
"9068","Sardinilla",107.862869262695,0.42549404501915,"1994.08.16",1994,8,16,1994-08-16,8993
"9069","Sardinilla",110.835723876953,0.431181877851486,"1994.09.15",1994,9,15,1994-09-15,9023
"9070","Sardinilla",119.256988525391,0.431967407464981,"1994.10.16",1994,10,16,1994-10-16,9054
"9071","Sardinilla",105.355293273926,0.434101670980453,"1994.11.15",1994,11,15,1994-11-15,9084
"9072","Sardinilla",104.516647338867,0.410198628902435,"1994.12.16",1994,12,16,1994-12-16,9115
"9073","Sardinilla",102.637542724609,0.361451506614685,"1995.01.16",1995,1,16,1995-01-16,9146
"9074","Sardinilla",80.517578125,0.320111632347107,"1995.02.14",1995,2,14,1995-02-14,9175
"9075","Sardinilla",93.3355331420898,0.287587374448776,"1995.03.16",1995,3,16,1995-03-16,9205
"9076","Sardinilla",123.989860534668,0.314928263425827,"1995.04.15",1995,4,15,1995-04-15,9235
"9077","Sardinilla",115.173988342285,0.361033946275711,"1995.05.16",1995,5,16,1995-05-16,9266
"9078","Sardinilla",111.143630981445,0.422683596611023,"1995.06.15",1995,6,15,1995-06-15,9296
"9079","Sardinilla",108.47492980957,0.432340294122696,"1995.07.16",1995,7,16,1995-07-16,9327
"9080","Sardinilla",123.416725158691,0.431663513183594,"1995.08.16",1995,8,16,1995-08-16,9358
"9081","Sardinilla",116.738677978516,0.431626379489899,"1995.09.15",1995,9,15,1995-09-15,9388
"9082","Sardinilla",109.813957214355,0.431757807731628,"1995.10.16",1995,10,16,1995-10-16,9419
"9083","Sardinilla",103.025009155273,0.432247906923294,"1995.11.15",1995,11,15,1995-11-15,9449
"9084","Sardinilla",101.418601989746,0.42098143696785,"1995.12.16",1995,12,16,1995-12-16,9480
"9085","Sardinilla",119.836524963379,0.423365712165833,"1996.01.16",1996,1,16,1996-01-16,9511
"9086","Sardinilla",101.733329772949,0.379304677248001,"1996.02.15",1996,2,15,1996-02-15,9541
"9087","Sardinilla",113.678176879883,0.333252191543579,"1996.03.16",1996,3,16,1996-03-16,9571
"9088","Sardinilla",100.888641357422,0.298249989748001,"1996.04.15",1996,4,15,1996-04-15,9601
"9089","Sardinilla",110.74333190918,0.347724944353104,"1996.05.16",1996,5,16,1996-05-16,9632
"9090","Sardinilla",104.96549987793,0.408507823944092,"1996.06.15",1996,6,15,1996-06-15,9662
"9091","Sardinilla",107.430252075195,0.430610597133636,"1996.07.16",1996,7,16,1996-07-16,9693
"9092","Sardinilla",112.03392791748,0.429747670888901,"1996.08.16",1996,8,16,1996-08-16,9724
"9093","Sardinilla",108.650352478027,0.430226445198059,"1996.09.15",1996,9,15,1996-09-15,9754
"9094","Sardinilla",122.702865600586,0.432182818651199,"1996.10.16",1996,10,16,1996-10-16,9785
"9095","Sardinilla",99.8579254150391,0.430874526500702,"1996.11.15",1996,11,15,1996-11-15,9815
"9096","Sardinilla",106.947341918945,0.427021503448486,"1996.12.16",1996,12,16,1996-12-16,9846
"9097","Sardinilla",110.616020202637,0.398342132568359,"1997.01.16",1997,1,16,1997-01-16,9877
"9098","Sardinilla",95.6804580688477,0.353839039802551,"1997.02.14",1997,2,14,1997-02-14,9906
"9099","Sardinilla",87.2267150878906,0.304494827985764,"1997.03.16",1997,3,16,1997-03-16,9936
"9100","Sardinilla",71.0643081665039,0.265125304460526,"1997.04.15",1997,4,15,1997-04-15,9966
"9101","Sardinilla",98.8217849731445,0.277124643325806,"1997.05.16",1997,5,16,1997-05-16,9997
"9102","Sardinilla",116.151062011719,0.344860970973969,"1997.06.15",1997,6,15,1997-06-15,10027
"9103","Sardinilla",118.066078186035,0.37365984916687,"1997.07.16",1997,7,16,1997-07-16,10058
"9104","Sardinilla",123.848182678223,0.397778660058975,"1997.08.16",1997,8,16,1997-08-16,10089
"9105","Sardinilla",117.44766998291,0.423551172018051,"1997.09.15",1997,9,15,1997-09-15,10119
"9106","Sardinilla",111.492965698242,0.429050743579865,"1997.10.16",1997,10,16,1997-10-16,10150
"9107","Sardinilla",107.393127441406,0.432706445455551,"1997.11.15",1997,11,15,1997-11-15,10180
"9108","Sardinilla",105.065742492676,0.407558053731918,"1997.12.16",1997,12,16,1997-12-16,10211
"9109","Sardinilla",94.8463287353516,0.349388718605042,"1998.01.16",1998,1,16,1998-01-16,10242
"9110","Sardinilla",72.1291275024414,0.303699493408203,"1998.02.14",1998,2,14,1998-02-14,10271
"9111","Sardinilla",61.623104095459,0.265846401453018,"1998.03.16",1998,3,16,1998-03-16,10301
"9112","Sardinilla",64.6195373535156,0.242085337638855,"1998.04.15",1998,4,15,1998-04-15,10331
"9113","Sardinilla",116.727394104004,0.311384707689285,"1998.05.16",1998,5,16,1998-05-16,10362
"9114","Sardinilla",102.23397064209,0.396242052316666,"1998.06.15",1998,6,15,1998-06-15,10392
"9115","Sardinilla",111.630165100098,0.426712363958359,"1998.07.16",1998,7,16,1998-07-16,10423
"9116","Sardinilla",115.714134216309,0.432076036930084,"1998.08.16",1998,8,16,1998-08-16,10454
"9117","Sardinilla",118.670196533203,0.430637001991272,"1998.09.15",1998,9,15,1998-09-15,10484
"9118","Sardinilla",117.130378723145,0.4289191365242,"1998.10.16",1998,10,16,1998-10-16,10515
"9119","Sardinilla",111.092063903809,0.433872699737549,"1998.11.15",1998,11,15,1998-11-15,10545
"9120","Sardinilla",110.215194702148,0.431692093610764,"1998.12.16",1998,12,16,1998-12-16,10576
"9121","Sardinilla",111.24828338623,0.407540500164032,"1999.01.16",1999,1,16,1999-01-16,10607
"9122","Sardinilla",98.5155181884766,0.361742943525314,"1999.02.14",1999,2,14,1999-02-14,10636
"9123","Sardinilla",118.360664367676,0.330873131752014,"1999.03.16",1999,3,16,1999-03-16,10666
"9124","Sardinilla",116.296951293945,0.36411440372467,"1999.04.15",1999,4,15,1999-04-15,10696
"9125","Sardinilla",116.707695007324,0.402762204408646,"1999.05.16",1999,5,16,1999-05-16,10727
"9126","Sardinilla",109.339500427246,0.431342482566833,"1999.06.15",1999,6,15,1999-06-15,10757
"9127","Sardinilla",117.176208496094,0.431900858879089,"1999.07.16",1999,7,16,1999-07-16,10788
"9128","Sardinilla",108.310882568359,0.429077804088593,"1999.08.16",1999,8,16,1999-08-16,10819
"9129","Sardinilla",114.312065124512,0.429368168115616,"1999.09.15",1999,9,15,1999-09-15,10849
"9130","Sardinilla",115.837966918945,0.431276619434357,"1999.10.16",1999,10,16,1999-10-16,10880
"9131","Sardinilla",113.791404724121,0.433556199073792,"1999.11.15",1999,11,15,1999-11-15,10910
"9132","Sardinilla",108.134216308594,0.431357622146606,"1999.12.16",1999,12,16,1999-12-16,10941
"9133","Sardinilla",104.449279785156,0.411366373300552,"2000.01.16",2000,1,16,2000-01-16,10972
"9134","Sardinilla",102.477043151855,0.365031212568283,"2000.02.15",2000,2,15,2000-02-15,11002
"9135","Sardinilla",94.0314712524414,0.313522696495056,"2000.03.16",2000,3,16,2000-03-16,11032
"9136","Sardinilla",82.1622543334961,0.277279168367386,"2000.04.15",2000,4,15,2000-04-15,11062
"9137","Sardinilla",112.045104980469,0.319307029247284,"2000.05.16",2000,5,16,2000-05-16,11093
"9138","Sardinilla",108.464157104492,0.388470828533173,"2000.06.15",2000,6,15,2000-06-15,11123
"9139","Sardinilla",103.191261291504,0.407029539346695,"2000.07.16",2000,7,16,2000-07-16,11154
"9140","Sardinilla",110.288276672363,0.428429961204529,"2000.08.16",2000,8,16,2000-08-16,11185
"9141","Sardinilla",114.647262573242,0.428520530462265,"2000.09.15",2000,9,15,2000-09-15,11215
"9142","Sardinilla",106.753601074219,0.430956304073334,"2000.10.16",2000,10,16,2000-10-16,11246
"9143","Sardinilla",115.458343505859,0.428423821926117,"2000.11.15",2000,11,15,2000-11-15,11276
"9144","Sardinilla",107.83570098877,0.423994928598404,"2000.12.16",2000,12,16,2000-12-16,11307
"9145","Sardinilla",106.383110046387,0.414608627557755,"2001.01.16",2001,1,16,2001-01-16,11338
"9146","Sardinilla",100.062805175781,0.373150944709778,"2001.02.14",2001,2,14,2001-02-14,11367
"9147","Sardinilla",97.4739151000977,0.3213230073452,"2001.03.16",2001,3,16,2001-03-16,11397
"9148","Sardinilla",83.9902496337891,0.287381201982498,"2001.04.15",2001,4,15,2001-04-15,11427
"9149","Sardinilla",103.209609985352,0.304313629865646,"2001.05.16",2001,5,16,2001-05-16,11458
"9150","Sardinilla",111.383964538574,0.378552943468094,"2001.06.15",2001,6,15,2001-06-15,11488
"9151","Sardinilla",110.332992553711,0.407364159822464,"2001.07.16",2001,7,16,2001-07-16,11519
"9152","Sardinilla",113.685569763184,0.423372209072113,"2001.08.16",2001,8,16,2001-08-16,11550
"9153","Sardinilla",111.459930419922,0.432536840438843,"2001.09.15",2001,9,15,2001-09-15,11580
"9154","Sardinilla",118.180557250977,0.429078459739685,"2001.10.16",2001,10,16,2001-10-16,11611
"9155","Sardinilla",101.953956604004,0.431626260280609,"2001.11.15",2001,11,15,2001-11-15,11641
"9156","Sardinilla",111.353561401367,0.428830236196518,"2001.12.16",2001,12,16,2001-12-16,11672
"9157","Sardinilla",103.634307861328,0.404406040906906,"2002.01.16",2002,1,16,2002-01-16,11703
"9158","Sardinilla",95.1035079956055,0.351668059825897,"2002.02.14",2002,2,14,2002-02-14,11732
"9159","Sardinilla",94.3500671386719,0.308448404073715,"2002.03.16",2002,3,16,2002-03-16,11762
"9160","Sardinilla",102.838409423828,0.29746487736702,"2002.04.15",2002,4,15,2002-04-15,11792
"9161","Sardinilla",116.178550720215,0.324690818786621,"2002.05.16",2002,5,16,2002-05-16,11823
"9162","Sardinilla",117.255676269531,0.391010820865631,"2002.06.15",2002,6,15,2002-06-15,11853
"9163","Sardinilla",114.22582244873,0.421618491411209,"2002.07.16",2002,7,16,2002-07-16,11884
"9164","Sardinilla",109.404373168945,0.428539752960205,"2002.08.16",2002,8,16,2002-08-16,11915
"9165","Sardinilla",120.909790039062,0.43221777677536,"2002.09.15",2002,9,15,2002-09-15,11945
"9166","Sardinilla",117.942977905273,0.43015444278717,"2002.10.16",2002,10,16,2002-10-16,11976
"9167","Sardinilla",107.56623840332,0.431011766195297,"2002.11.15",2002,11,15,2002-11-15,12006
"9168","Sardinilla",101.055885314941,0.405041038990021,"2002.12.16",2002,12,16,2002-12-16,12037
"9169","Sardinilla",95.6754684448242,0.34696239233017,"2003.01.16",2003,1,16,2003-01-16,12068
"9170","Sardinilla",65.9950408935547,0.29032564163208,"2003.02.14",2003,2,14,2003-02-14,12097
"9171","Sardinilla",49.126880645752,0.250017046928406,"2003.03.16",2003,3,16,2003-03-16,12127
"9172","Sardinilla",60.7232055664062,0.240447029471397,"2003.04.15",2003,4,15,2003-04-15,12157
"9173","Sardinilla",106.422088623047,0.372330814599991,"2003.05.16",2003,5,16,2003-05-16,12188
"9174","Sardinilla",103.517631530762,0.404499441385269,"2003.06.15",2003,6,15,2003-06-15,12218
"9175","Sardinilla",104.835342407227,0.425302177667618,"2003.07.16",2003,7,16,2003-07-16,12249
"9176","Sardinilla",102.266456604004,0.431277304887772,"2003.08.16",2003,8,16,2003-08-16,12280
"9177","Sardinilla",107.500328063965,0.429813355207443,"2003.09.15",2003,9,15,2003-09-15,12310
"9178","Sardinilla",104.51496887207,0.428928315639496,"2003.10.16",2003,10,16,2003-10-16,12341
"9179","Sardinilla",98.0114212036133,0.430244445800781,"2003.11.15",2003,11,15,2003-11-15,12371
"9180","Sardinilla",95.5437316894531,0.425796896219254,"2003.12.16",2003,12,16,2003-12-16,12402
"9181","Sardinilla",101.376152038574,0.367402642965317,"2004.01.16",2004,1,16,2004-01-16,12433
"9182","Sardinilla",80.4555130004883,0.300188004970551,"2004.02.15",2004,2,15,2004-02-15,12463
"9183","Sardinilla",52.6188850402832,0.25654724240303,"2004.03.16",2004,3,16,2004-03-16,12493
"9184","Sardinilla",54.2116432189941,0.236019298434258,"2004.04.15",2004,4,15,2004-04-15,12523
"9185","Sardinilla",111.860153198242,0.369628578424454,"2004.05.16",2004,5,16,2004-05-16,12554
"9186","Sardinilla",102.246170043945,0.427471518516541,"2004.06.15",2004,6,15,2004-06-15,12584
"9187","Sardinilla",105.137802124023,0.434209674596786,"2004.07.16",2004,7,16,2004-07-16,12615
"9188","Sardinilla",110.160224914551,0.433849662542343,"2004.08.16",2004,8,16,2004-08-16,12646
"9189","Sardinilla",112.657516479492,0.428217500448227,"2004.09.15",2004,9,15,2004-09-15,12676
"9190","Sardinilla",118.831024169922,0.432379215955734,"2004.10.16",2004,10,16,2004-10-16,12707
"9191","Sardinilla",106.529457092285,0.433176875114441,"2004.11.15",2004,11,15,2004-11-15,12737
"9192","Sardinilla",100.692596435547,0.407307177782059,"2004.12.16",2004,12,16,2004-12-16,12768
"9193","Sardinilla",94.8647079467773,0.36207577586174,"2005.01.16",2005,1,16,2005-01-16,12799
"9194","Sardinilla",75.5614013671875,0.317944705486298,"2005.02.14",2005,2,14,2005-02-14,12828
"9195","Sardinilla",84.3529357910156,0.283794224262238,"2005.03.16",2005,3,16,2005-03-16,12858
"9196","Sardinilla",102.524200439453,0.285926759243011,"2005.04.15",2005,4,15,2005-04-15,12888
"9197","Sardinilla",124.527671813965,0.343594491481781,"2005.05.16",2005,5,16,2005-05-16,12919
"9198","Sardinilla",111.028091430664,0.397824287414551,"2005.06.15",2005,6,15,2005-06-15,12949
"9199","Sardinilla",119.948219299316,0.424332469701767,"2005.07.16",2005,7,16,2005-07-16,12980
"9200","Sardinilla",118.86986541748,0.4333615899086,"2005.08.16",2005,8,16,2005-08-16,13011
"9201","Sardinilla",116.473197937012,0.432099223136902,"2005.09.15",2005,9,15,2005-09-15,13041
"9202","Sardinilla",115.13973236084,0.42983803153038,"2005.10.16",2005,10,16,2005-10-16,13072
"9203","Sardinilla",98.1892013549805,0.431930273771286,"2005.11.15",2005,11,15,2005-11-15,13102
"9204","Sardinilla",106.159080505371,0.417216062545776,"2005.12.16",2005,12,16,2005-12-16,13133
"9205","Sardinilla",102.906158447266,0.400931864976883,"2006.01.16",2006,1,16,2006-01-16,13164
"9206","Sardinilla",103.111930847168,0.36768314242363,"2006.02.14",2006,2,14,2006-02-14,13193
"9207","Sardinilla",112.752868652344,0.323256731033325,"2006.03.16",2006,3,16,2006-03-16,13223
"9208","Sardinilla",105.773490905762,0.315524131059647,"2006.04.15",2006,4,15,2006-04-15,13253
"9209","Sardinilla",121.571014404297,0.389808565378189,"2006.05.16",2006,5,16,2006-05-16,13284
"9210","Sardinilla",110.944091796875,0.431674957275391,"2006.06.15",2006,6,15,2006-06-15,13314
"9211","Sardinilla",107.368385314941,0.431503891944885,"2006.07.16",2006,7,16,2006-07-16,13345
"9212","Sardinilla",113.084419250488,0.431447923183441,"2006.08.16",2006,8,16,2006-08-16,13376
"9213","Sardinilla",111.919204711914,0.431036353111267,"2006.09.15",2006,9,15,2006-09-15,13406
"9214","Sardinilla",116.084213256836,0.433233112096786,"2006.10.16",2006,10,16,2006-10-16,13437
"9215","Sardinilla",99.4725646972656,0.433482021093369,"2006.11.15",2006,11,15,2006-11-15,13467
"9216","Sardinilla",109.052543640137,0.42599356174469,"2006.12.16",2006,12,16,2006-12-16,13498
"9217","Sardinilla",103.578643798828,0.389611333608627,"2007.01.16",2007,1,16,2007-01-16,13529
"9218","Sardinilla",86.9272232055664,0.33555006980896,"2007.02.14",2007,2,14,2007-02-14,13558
"9219","Sardinilla",89.8550186157227,0.296334207057953,"2007.03.16",2007,3,16,2007-03-16,13588
"9220","Sardinilla",117.108993530273,0.31499844789505,"2007.04.15",2007,4,15,2007-04-15,13618
"9221","Sardinilla",116.719543457031,0.398720294237137,"2007.05.16",2007,5,16,2007-05-16,13649
"9222","Sardinilla",109.049026489258,0.428081452846527,"2007.06.15",2007,6,15,2007-06-15,13679
"9223","Sardinilla",110.260513305664,0.432329744100571,"2007.07.16",2007,7,16,2007-07-16,13710
"9224","Sardinilla",113.041938781738,0.432026296854019,"2007.08.16",2007,8,16,2007-08-16,13741
"9225","Sardinilla",106.752334594727,0.428211569786072,"2007.09.15",2007,9,15,2007-09-15,13771
"9226","Sardinilla",113.266082763672,0.428531289100647,"2007.10.16",2007,10,16,2007-10-16,13802
"9227","Sardinilla",115.456924438477,0.433491140604019,"2007.11.15",2007,11,15,2007-11-15,13832
"9228","Sardinilla",108.478271484375,0.421965897083282,"2007.12.16",2007,12,16,2007-12-16,13863
"9229","Sardinilla",99.4829483032227,0.401207238435745,"2008.01.16",2008,1,16,2008-01-16,13894
"9230","Sardinilla",101.474243164062,0.365481227636337,"2008.02.15",2008,2,15,2008-02-15,13924
"9231","Sardinilla",101.985717773438,0.331331700086594,"2008.03.16",2008,3,16,2008-03-16,13954
"9232","Sardinilla",108.168601989746,0.303292036056519,"2008.04.15",2008,4,15,2008-04-15,13984
"9233","Sardinilla",124.195945739746,0.350942552089691,"2008.05.16",2008,5,16,2008-05-16,14015
"9234","Sardinilla",113.903274536133,0.415151596069336,"2008.06.15",2008,6,15,2008-06-15,14045
"9235","Sardinilla",117.469505310059,0.431877315044403,"2008.07.16",2008,7,16,2008-07-16,14076
"9236","Sardinilla",118.638008117676,0.430974155664444,"2008.08.16",2008,8,16,2008-08-16,14107
"9237","Sardinilla",122.603363037109,0.431160569190979,"2008.09.15",2008,9,15,2008-09-15,14137
"9238","Sardinilla",121.918891906738,0.430408507585526,"2008.10.16",2008,10,16,2008-10-16,14168
"9239","Sardinilla",110.917869567871,0.432872891426086,"2008.11.15",2008,11,15,2008-11-15,14198
"9240","Sardinilla",102.078666687012,0.419500201940536,"2008.12.16",2008,12,16,2008-12-16,14229
"9241","Sardinilla",98.3127136230469,0.380447953939438,"2009.01.16",2009,1,16,2009-01-16,14260
"9242","Sardinilla",109.840835571289,0.385900855064392,"2009.02.14",2009,2,14,2009-02-14,14289
"9243","Sardinilla",109.346038818359,0.342598974704742,"2009.03.16",2009,3,16,2009-03-16,14319
"9244","Sardinilla",94.2192993164062,0.29482826590538,"2009.04.15",2009,4,15,2009-04-15,14349
"9245","Sardinilla",127.995513916016,0.341833114624023,"2009.05.16",2009,5,16,2009-05-16,14380
"9246","Sardinilla",111.429626464844,0.41372150182724,"2009.06.15",2009,6,15,2009-06-15,14410
"9247","Sardinilla",108.311866760254,0.431082963943481,"2009.07.16",2009,7,16,2009-07-16,14441
"9248","Sardinilla",109.109962463379,0.43040058016777,"2009.08.16",2009,8,16,2009-08-16,14472
"9249","Sardinilla",118.361793518066,0.429701149463654,"2009.09.15",2009,9,15,2009-09-15,14502
"9250","Sardinilla",118.646095275879,0.431976914405823,"2009.10.16",2009,10,16,2009-10-16,14533
"9251","Sardinilla",113.045845031738,0.433454066514969,"2009.11.15",2009,11,15,2009-11-15,14563
"9252","Sardinilla",103.346031188965,0.411249548196793,"2009.12.16",2009,12,16,2009-12-16,14594
"9253","Sardinilla",96.580207824707,0.371338754892349,"2010.01.16",2010,1,16,2010-01-16,14625
"9254","Sardinilla",86.9951400756836,0.328667223453522,"2010.02.14",2010,2,14,2010-02-14,14654
"9255","Sardinilla",83.8742446899414,0.295012831687927,"2010.03.16",2010,3,16,2010-03-16,14684
"9256","Sardinilla",94.9192352294922,0.269312918186188,"2010.04.15",2010,4,15,2010-04-15,14714
"9257","Sardinilla",119.894027709961,0.307717502117157,"2010.05.16",2010,5,16,2010-05-16,14745
"9258","Sardinilla",120.290428161621,0.363668233156204,"2010.06.15",2010,6,15,2010-06-15,14775
"9259","Sardinilla",120.189636230469,0.425273656845093,"2010.07.16",2010,7,16,2010-07-16,14806
"9260","Sardinilla",116.863059997559,0.432592302560806,"2010.08.16",2010,8,16,2010-08-16,14837
"9261","Sardinilla",122.778198242188,0.431238144636154,"2010.09.15",2010,9,15,2010-09-15,14867
"9262","Sardinilla",121.645385742188,0.431084752082825,"2010.10.16",2010,10,16,2010-10-16,14898
"9263","Sardinilla",118.284370422363,0.434169173240662,"2010.11.15",2010,11,15,2010-11-15,14928
"9264","Sardinilla",120.13761138916,0.432220637798309,"2010.12.16",2010,12,16,2010-12-16,14959
"9265","Sardinilla",107.821533203125,0.417398929595947,"2011.01.16",2011,1,16,2011-01-16,14990
"9266","Sardinilla",101.591812133789,0.381270200014114,"2011.02.14",2011,2,14,2011-02-14,15019
"9267","Sardinilla",114.514930725098,0.343437165021896,"2011.03.16",2011,3,16,2011-03-16,15049
"9268","Sardinilla",140.062149047852,0.374518096446991,"2011.04.15",2011,4,15,2011-04-15,15079
"9269","Sardinilla",126.117240905762,0.395487904548645,"2011.05.16",2011,5,16,2011-05-16,15110
"9270","Sardinilla",116.814277648926,0.428797990083694,"2011.06.15",2011,6,15,2011-06-15,15140
"9271","Sardinilla",116.126914978027,0.431686997413635,"2011.07.16",2011,7,16,2011-07-16,15171
"9272","Sardinilla",123.240043640137,0.427788823843002,"2011.08.16",2011,8,16,2011-08-16,15202
"9273","Sardinilla",116.828285217285,0.429917812347412,"2011.09.15",2011,9,15,2011-09-15,15232
"9274","Sardinilla",102.604057312012,0.42799836397171,"2011.10.16",2011,10,16,2011-10-16,15263
"9275","Sardinilla",104.64965057373,0.433420598506927,"2011.11.15",2011,11,15,2011-11-15,15293
"9276","Sardinilla",105.233139038086,0.425878435373306,"2011.12.16",2011,12,16,2011-12-16,15324
"9277","Sardinilla",97.2188568115234,0.389459669589996,"2012.01.16",2012,1,16,2012-01-16,15355
"9278","Sardinilla",89.9432220458984,0.343349099159241,"2012.02.15",2012,2,15,2012-02-15,15385
"9279","Sardinilla",100.267333984375,0.308432161808014,"2012.03.16",2012,3,16,2012-03-16,15415
"9280","Sardinilla",120.30451965332,0.318981319665909,"2012.04.15",2012,4,15,2012-04-15,15445
"9281","Sardinilla",139.008316040039,0.395365417003632,"2012.05.16",2012,5,16,2012-05-16,15476
"9282","Sardinilla",118.091766357422,0.423693656921387,"2012.06.15",2012,6,15,2012-06-15,15506
"9283","Sardinilla",112.130783081055,0.432767063379288,"2012.07.16",2012,7,16,2012-07-16,15537
"9284","Sardinilla",116.484397888184,0.431093990802765,"2012.08.16",2012,8,16,2012-08-16,15568
"9285","Sardinilla",114.404769897461,0.42939493060112,"2012.09.15",2012,9,15,2012-09-15,15598
"9286","Sardinilla",113.710830688477,0.432428002357483,"2012.10.16",2012,10,16,2012-10-16,15629
"9287","Sardinilla",114.681663513184,0.433374345302582,"2012.11.15",2012,11,15,2012-11-15,15659
"9288","Sardinilla",108.069305419922,0.424484759569168,"2012.12.16",2012,12,16,2012-12-16,15690
"9289","Sardinilla",102.016784667969,0.391484677791595,"2013.01.16",2013,1,16,2013-01-16,15721
"9290","Sardinilla",89.1100997924805,0.342546075582504,"2013.02.14",2013,2,14,2013-02-14,15750
"9291","Sardinilla",81.5675354003906,0.304558575153351,"2013.03.16",2013,3,16,2013-03-16,15780
"9292","Sardinilla",75.7698516845703,0.269196599721909,"2013.04.15",2013,4,15,2013-04-15,15810
"9293","Sardinilla",97.6108322143555,0.298189908266068,"2013.05.16",2013,5,16,2013-05-16,15841
"9294","Sardinilla",114.396598815918,0.399046391248703,"2013.06.15",2013,6,15,2013-06-15,15871
"9295","Sardinilla",115.429779052734,0.431355655193329,"2013.07.16",2013,7,16,2013-07-16,15902
"9296","Sardinilla",118.035705566406,0.431456804275513,"2013.08.16",2013,8,16,2013-08-16,15933
"9297","Sardinilla",111.867080688477,0.429313629865646,"2013.09.15",2013,9,15,2013-09-15,15963
"9298","Sardinilla",116.888244628906,0.430493980646133,"2013.10.16",2013,10,16,2013-10-16,15994
"9299","Sardinilla",117.494018554688,0.429292291402817,"2013.11.15",2013,11,15,2013-11-15,16024
"9300","Sardinilla",106.905738830566,0.418436676263809,"2013.12.16",2013,12,16,2013-12-16,16055
"9301","Sardinilla",96.5473709106445,0.383909821510315,"2014.01.16",2014,1,16,2014-01-16,16086
"9302","Sardinilla",87.7925415039062,0.338280886411667,"2014.02.14",2014,2,14,2014-02-14,16115
"9303","Sardinilla",84.6766891479492,0.295989453792572,"2014.03.16",2014,3,16,2014-03-16,16145
"9304","Sardinilla",81.0696792602539,0.269780784845352,"2014.04.15",2014,4,15,2014-04-15,16175
"9305","Sardinilla",117.03035736084,0.297853708267212,"2014.05.16",2014,5,16,2014-05-16,16206
"9306","Sardinilla",116.071731567383,0.384323626756668,"2014.06.15",2014,6,15,2014-06-15,16236
"9307","Sardinilla",110.628807067871,0.416658014059067,"2014.07.16",2014,7,16,2014-07-16,16267
"9308","Sardinilla",113.243110656738,0.415731877088547,"2014.08.16",2014,8,16,2014-08-16,16298
"9309","Sardinilla",118.499282836914,0.431512385606766,"2014.09.15",2014,9,15,2014-09-15,16328
"9310","Sardinilla",111.235824584961,0.429736107587814,"2014.10.16",2014,10,16,2014-10-16,16359
"9311","Sardinilla",105.714797973633,0.425945192575455,"2014.11.15",2014,11,15,2014-11-15,16389
"9312","Sardinilla",113.86612701416,0.42431652545929,"2014.12.16",2014,12,16,2014-12-16,16420
"9313","Sardinilla",97.1682586669922,0.379765421152115,"2015.01.16",2015,1,16,2015-01-16,16451
"9314","Sardinilla",84.094367980957,0.336061745882034,"2015.02.14",2015,2,14,2015-02-14,16480
"9315","Sardinilla",81.7470245361328,0.294787138700485,"2015.03.16",2015,3,16,2015-03-16,16510
"9316","Sardinilla",68.793083190918,0.260154545307159,"2015.04.15",2015,4,15,2015-04-15,16540
"9317","Sardinilla",106.772430419922,0.283848106861115,"2015.05.16",2015,5,16,2015-05-16,16571
"9318","Sardinilla",109.653007507324,0.353398531675339,"2015.06.15",2015,6,15,2015-06-15,16601
"9319","Sardinilla",105.872505187988,0.370156437158585,"2015.07.16",2015,7,16,2015-07-16,16632
"9320","Sardinilla",115.654228210449,0.396773278713226,"2015.08.16",2015,8,16,2015-08-16,16663
"9321","Sardinilla",116.29621887207,0.430786341428757,"2015.09.15",2015,9,15,2015-09-15,16693
"9322","Sardinilla",120.971183776855,0.426519244909286,"2015.10.16",2015,10,16,2015-10-16,16724
"9323","Sardinilla",110.900581359863,0.427690654993057,"2015.11.15",2015,11,15,2015-11-15,16754
"9324","Sardinilla",104.393356323242,0.400599896907806,"2015.12.16",2015,12,16,2015-12-16,16785
"9325","Sardinilla",94.0288848876953,0.352813601493835,"2016.01.16",2016,1,16,2016-01-16,16816
"9326","Sardinilla",75.7571334838867,0.308114409446716,"2016.02.15",2016,2,15,2016-02-15,16846
"9327","Sardinilla",67.345100402832,0.270933508872986,"2016.03.16",2016,3,16,2016-03-16,16876
"9328","Sardinilla",68.8682403564453,0.243160232901573,"2016.04.15",2016,4,15,2016-04-15,16906
"9329","Sardinilla",110.719993591309,0.28833144903183,"2016.05.16",2016,5,16,2016-05-16,16937
"9330","Sardinilla",114.02368927002,0.382084548473358,"2016.06.15",2016,6,15,2016-06-15,16967
"9331","Sardinilla",112.436859130859,0.431279867887497,"2016.07.16",2016,7,16,2016-07-16,16998
"9332","Sardinilla",122.212158203125,0.432829707860947,"2016.08.16",2016,8,16,2016-08-16,17029
"9333","Sardinilla",114.398277282715,0.433908730745316,"2016.09.15",2016,9,15,2016-09-15,17059
"9334","Sardinilla",120.043922424316,0.431546002626419,"2016.10.16",2016,10,16,2016-10-16,17090
"9335","Sardinilla",91.4257278442383,0.432437479496002,"2016.11.15",2016,11,15,2016-11-15,17120
"9336","Sardinilla",108.088249206543,0.421977400779724,"2016.12.16",2016,12,16,2016-12-16,17151
"9337","Sardinilla",101.24462890625,0.378730922937393,"2017.01.16",2017,1,16,2017-01-16,17182
"9338","Sardinilla",85.2805938720703,0.329669058322906,"2017.02.14",2017,2,14,2017-02-14,17211
"9339","Sardinilla",77.6433410644531,0.288323074579239,"2017.03.16",2017,3,16,2017-03-16,17241
